case_id,author_id_customer,customer_message,created_at_customer,tweet_id_support,support_message,created_at_support
80641,133892,"@115830 @115821 They wouldn’t give me an email address to forward a copy of my bank statement to, I am seriously pissed off and stressed out now. £25 might not seem like a lot of money to you, but to a family of 4 £25 is a lot of money. All I want is the item!",Thu Nov 30 13:09:02 +0000 2017,80640,@133892 Amazon only takes payment once we dispatch an item. The pending amount will be an authorisation that is with the bank. More info on authorisations can be found here http:https://t.co/KDAhjIP6cN.^SM,Thu Nov 30 13:21:02 +0000 2017
80642,133892,"@115830 @115821 Ordered Clinique happy aftershave on Friday 24th of November, yesterday I checked to see when it would be delivered, stated Thursday (today). I checked again this morning and it now says payment declined, this is NOT the case! Cust service is a joke!",Thu Nov 30 13:07:37 +0000 2017,80643,"@133892 Truly sorry for any inconvenience caused, Kelsey! With Twitter, we have no access to account or order information but we're here to help! Have you contacted your bank or financial institution to confirm? Learn more: https://t.co/ldoS7cfuXG ^JE",Thu Nov 30 13:10:31 +0000 2017
80645,133893,@115830 were a little bit overzealous with their packaging #waste #environment https://t.co/wCp95vfg6K,Thu Nov 30 13:11:47 +0000 2017,80644,@133893 Thanks for reaching out to us today. Help us to continue to improve by submitting your packaging feedback here: https://t.co/fxgZ6hTrFA  ^FJ,Thu Nov 30 13:20:58 +0000 2017
80648,133894,"@AmazonHelp I ordered one Nokia 6 using Amazon pay back. I have not yet received the Cashback of Rs.1500 yet. I inquired and requested the same, but after being a high purchase n valued customer the Sandeep a supervisor in Amazon chat team rudely disconnected the chat.",Thu Nov 30 13:05:25 +0000 2017,80646,@133894 We're sorry that your issue wasn't addressed. We'll definitely take the required actions. Kindly share the details through the secured link mentioned above. ^PR,Thu Nov 30 13:20:57 +0000 2017
80651,133894,"@AmazonHelp @115850 @115821 is it the service provided by supervisor in #Amazon one left chatt without giving solution. I am buyer of https://t.co/WUJPRciLDx n Amazon.in both, 1st time such rude behavior of Amazon,d worst prt he was supervisor.wht D benefits 4 high value cstmr https://t.co/Ge2RRgn84X",Thu Nov 30 12:41:37 +0000 2017,80649,"@133894 I'm sorry for the unpleasant experience, please share your details here https://t.co/GIJyeYqKE0, we would look into this. ^MD",Thu Nov 30 13:01:28 +0000 2017
80654,133895,"@AmazonHelp Na klar, geht das auch per DM?",Thu Nov 30 13:05:59 +0000 2017,80653,"@133895 Das geht auch, wenn du möchtest :) ^SK",Thu Nov 30 13:20:57 +0000 2017
80656,133895,"Hey @116316, Produkte auf der Wunschliste, welche nicht als Geschenkoption verfügbar sind, können teils nicht an die Adresse der Wunschliste geschickt werden, selbst an eine Packstation nicht. Wär toll, wenn das ginge, damit man die @4821 auch reichlich beschenken kann.",Thu Nov 30 12:50:21 +0000 2017,80655,@133895 Hast du denn Beispiele für uns? ^SK,Thu Nov 30 13:03:02 +0000 2017
80658,133570,@AmazonHelp its not good,Thu Nov 30 13:39:11 +0000 2017,80660,@133570 I understand your concern regarding the results. Request you to wait while we make an announcement. Appreciate your patience. ^GD,Thu Nov 30 14:14:00 +0000 2017
80659,133570,"@AmazonHelp Where is the result of redtapequiz ?????",Thu Nov 30 13:05:26 +0000 2017,80657,"@133570 The results are not out yet, our team is working on it. Results would be declared soon. ^MD",Thu Nov 30 13:20:57 +0000 2017
80667,133896,@AmazonHelp J'ai passé une commande le 20/11 pour livraison le 28/11 entre 10 et midi (amazon prime + supplément créneau horaire + supplément emballage cadeau car il s'agissait d'un événement important) Le 27 je reçois un mail disant que le colis a été expédié. jusque la tout va bien 1/1,Thu Nov 30 13:28:15 +0000 2017,80669,"@133896 La livraison qui vous a été confirmée pour aujourd'hui, concerne le même article ? ^AR",Thu Nov 30 13:37:00 +0000 2017
80670,133896,@AmazonHelp Oui il s'agit du colis prévu mardi. Le problème est que je ne peux pas changer le créneau et je ne vois pas pourquoi je devrais en plus perdre une heure a aller le récupérer au entre chronopost de Strasbourg,Thu Nov 30 13:41:17 +0000 2017,80671,@133896 Quelle a été la solution proposée par notre SAV ?,Thu Nov 30 13:58:00 +0000 2017
80672,133896,"@AmazonHelp Je viens enfin de parler à un responsable chez vous qui va essayer d'intervenir chez Chronopost pour avoir le créneau qui me convient. Je croise les doigts, je suis désespérée et à bout de nerfs!",Thu Nov 30 14:10:30 +0000 2017,80673,@133896 Ravie d'apprendre cela. Tenez-nous informé. ^BR,Thu Nov 30 14:13:28 +0000 2017
80674,133896,"@AmazonHelp Il y a qd même un gros problème avec Chronopost de manière générale car sur les sms et mails ils donnent la possibilité de modifier le créneau (encore sur le sms ce matin, j'avais jusque 9.30!) mais impossible de le faire !",Fri Dec 01 12:40:41 +0000 2017,80676,@133896 Notre SAV reste à votre disposition pour qu'il vous aide en cas de besoin.,Fri Dec 01 12:45:00 +0000 2017
80675,133896,"@AmazonHelp malgré l'intervention (ou pas) du responsable hier, le colis a été livré à 10h, heureusement, j'ai eu de la chance avec le chauffeur et j'ai pu réceptionner le colis.",Fri Dec 01 12:39:19 +0000 2017,80677,"@133896 Merci d'avoir partagé votre expérience, profitez-en bien :)",Fri Dec 01 12:42:00 +0000 2017
80678,133896,@AmazonHelp Et l'emballage cadeau est top! :),Fri Dec 01 12:43:03 +0000 2017,80679,@133896 C'est parfait. Nous sommes ravies que l'emballage vous a plu 😍😍 ^SB,Fri Dec 01 12:52:26 +0000 2017
80668,133896,.@120533 où puis-je envoyer une réclamation? J’ai passé ma semaine avec votre service client! #fail,Thu Nov 30 13:02:27 +0000 2017,80661,"@133896 Bonjour, pouvez-vous m'expliquer votre problème?",Thu Nov 30 13:20:26 +0000 2017
80681,133897,@AmazonHelp Spoke to the delivery guy said he'll be here in 2mins but it's already 15mins!!,Thu Nov 30 13:29:16 +0000 2017,80683,"@133897 I understand waiting can be tiresome. However, please be assured that the packages will be delivered by the end of the day. Do keep us posted for further concerns. ^BV",Thu Nov 30 13:59:00 +0000 2017
80684,133897,@AmazonHelp Who is the customer here?? You people should keep me posted not the other way around! #frustrating #badexperience,Thu Nov 30 14:07:22 +0000 2017,80686,"@133897 Out for delivery orders are delivered by 8 pm but may run late at times due to unforeseeable reasons. Please reach us, here: https://t.co/vlvfJr4nN9 and we'll check this for you. ^YP",Thu Nov 30 14:41:27 +0000 2017
80682,133897,@115850 package is out for delivery still haven't received it yet.The tracking ID:115107715754. Delivery guy not answering the call.,Thu Nov 30 13:04:41 +0000 2017,80680,@133897 I'm sorry your facing the delivery issues. We deliver the packages till 8pm. I request you to kindly wait till this time frame. Do keep us posted for any further concerns. We're here to help. ^HS,Thu Nov 30 13:20:26 +0000 2017
80690,133892,@AmazonHelp Sure have! Money has been out of account since Friday!,Thu Nov 30 13:14:11 +0000 2017,80688,"@133892 When you reached out to us directly, what were you advised? ^CR",Thu Nov 30 13:20:26 +0000 2017
80692,133898,"@AmazonHelp OK, thanks ❤️",Thu Nov 30 13:13:49 +0000 2017,80691,@133898 You're welcome! Let us know if you need anything else! ^TE,Thu Nov 30 13:20:25 +0000 2017
80694,133898,Hello @AmazonHelp I made an order on Monday 27th November but the money hasn't been deducted yet is there a problem?!!,Thu Nov 30 13:08:48 +0000 2017,80693,"@133898 Hi, payment isn't taken until the order has been dispatched. So there is no need to worry 🙂 ^KI",Thu Nov 30 13:13:00 +0000 2017
80696,133899,@AmazonHelp @115830 my parcel was apparently delivered yesterday at 4:30 but I have been in... nothing left in the safe place either. Who do I speak to?!,Thu Nov 30 13:11:18 +0000 2017,80695,"@133899 I'm sorry you don't have your parcel! We'd like to help with this. To start, here are some quick tips to help locate a delivered parcel: https://t.co/fqzITEhpZJ ^TK",Thu Nov 30 13:20:00 +0000 2017
80698,133900,@AmazonHelp To be honest ive done this so many times nothing gets resovled,Thu Nov 30 13:12:29 +0000 2017,80697,@133900 Sorry to hear this. Please reach out to us here: https://t.co/JzP7hlA23B so we can look into this for you.^ES,Thu Nov 30 13:19:43 +0000 2017
80700,133900,"@115830 perks of Amazon Prime, never having room in your recycle bin https://t.co/ReiHGWdeDx",Thu Nov 30 13:04:58 +0000 2017,80699,"@133900 Ok, that's fairly absurd. Please take a few minutes to provide your packaging feedback here: https://t.co/DwMaqkN9bj  Hopefully we can stop this from happening in the future.  ^SP",Thu Nov 30 13:08:32 +0000 2017
80702,133901,@AmazonHelp J’ai rempli le formulaire,Thu Nov 30 13:26:06 +0000 2017,80704,"@133901 Je reviendrai vers vous après avoir étudié votre dossier. 
^ARC",Thu Nov 30 13:35:39 +0000 2017
80703,133901,@120533 c’est normal quand on a le prime que le livreur balance le colis et l’indique comme livré à un résident ? Je savais pas que ma pelouse était une personne ! Je suis franchement en colère.,Thu Nov 30 13:00:50 +0000 2017,80701,"@133901 Bonjour Olivia, je suis sincèrement désolé d'apprendre cela. J'espère que votre article est intact. Afin que je puisse remonter cela, je vous invite à remplir le formulaire suivant : 
https://t.co/HtUowg2UGX
^ARC",Thu Nov 30 13:19:43 +0000 2017
80708,133902,@AmazonHelp Merci :),Thu Nov 30 13:09:10 +0000 2017,80707,"@133902 Je vous en prie 😍
🎄Sara 🎄",Thu Nov 30 13:12:29 +0000 2017
80710,133902,@2600 une explication en DM serait possible ? :),Thu Nov 30 12:47:42 +0000 2017,80709,"@133902 Bonjour, vous pouvez initier la conversation en DM.",Thu Nov 30 13:07:29 +0000 2017
80716,133903,"Thanks @116316 for the big box...
And the stuff as well but it seems not much https://t.co/rT7zWCl6Hu",Thu Nov 30 13:03:03 +0000 2017,80715,@133903 That's indeed pretty much packaging in this box. Please feel free to provide your feedback directly via  https://t.co/NGiXMzp1Pb in order to let us know how to improve our services. ^KM,Thu Nov 30 13:18:00 +0000 2017
80718,130705,@AmazonHelp Why don't u upload the winner list on Amazon App..  And also taking too much time to accounce quiz winner and not accouncing on given time...  Sorry to say that but it looks like it's all fake fake fake fake.... Totally disappointed with d AmazonQuizApp process,Thu Nov 30 12:46:33 +0000 2017,80717,@130705 I understand your concern regarding the AmazonQuiz. Please be assured that all promotions and contest on our page are genuine. You can check all the results here: https://t.co/ICRkX2fNTQ Appreciate your understanding. ^KH,Thu Nov 30 13:17:00 +0000 2017
80721,133904,せっかくAmazonプライム会員だしfirestickTV持ってるし映画見まくってる。scoop見たけどリリー・フランキーのぶっ飛び具合がいい。,Thu Nov 30 12:48:56 +0000 2017,80720,@133904 ご利用ありがとうございます🙇　ごゆっくりお楽しみくださいませΣd(*`･∀･´*)　SM,Thu Nov 30 13:17:00 +0000 2017
80724,133905,@AmazonHelp Amazon it's already more than 24 hours since I contacted you and yet still no response.,Thu Nov 30 13:00:49 +0000 2017,80722,"@133905 You should have received a correspondence to your registered email address, request you to check and reply to the same. You can also find all the emails from us here: https://t.co/5DJ1e0hTXH. ^AR",Thu Nov 30 13:16:30 +0000 2017
80726,133906,"Amazonさーん、これ、返品ききますか？

いや、そもそも、違うだろっ。猫は多くを語らない。
表情で語る。。。。 https://t.co/Xkds3KGa8E",Thu Nov 30 13:00:55 +0000 2017,80725,@133906 も、申し訳ございません💦 そのように可愛いねこちゃんは返品不可となっております💦💦　…しかし、なんという凛々しくまっすぐな瞳…(;・`д・́)　SM,Thu Nov 30 13:15:37 +0000 2017
80728,133907,"@115821 I love you, but... here's an idea- how about using unlabeled, or holiday packaging for orders during the holidays so our kids don't see what they are getting every time an Amazon box is delivered?! We are going to stores now so we don't spoil our son's Christmas.",Thu Nov 30 13:10:09 +0000 2017,80727,"@133907 Hi, some items dispatch without an Amazon box &amp; the details would be listed on the product page. You should be able to mark it as a gift to have it dispatched in an Amazon box. Was this info not visible on the product page when you placed your order? ^TS",Thu Nov 30 13:15:34 +0000 2017
80730,133908,"Hello Sir,
I am very much dissatisfied with the Amazon India service. Please let me know whom to contact for my complaint as customer care India is worst of it's kind. I do not have Amit Agarwal's or any key person from India contact details.",Thu Nov 30 12:42:51 +0000 2017,80729,@133908 Apologies for any hassle. Could you please let us know what went wrong so we can check it for you? ^RI,Thu Nov 30 13:15:33 +0000 2017
80732,133909,@115830 you have taken money from my account and not given me my items!,Thu Nov 30 13:11:39 +0000 2017,80731,"@133909 Oh no! We're here to help any way we can. Without sharing any personal information, can you tell us more about what's going on? ^AL.",Thu Nov 30 13:15:00 +0000 2017
80735,133910,"#Amazon vedo che alza il tiro.
La spedizione gratuita passa da 19 euro a un minimo di 29 euro di spesa.Nel periodo Natalizio poi https://t.co/VE35jtLXR7",Thu Nov 30 13:02:04 +0000 2017,80733,@133910 Ti confermo che non vi sono stati recenti adeguamenti della soglia minima. Per avere le spedizioni gratuite è necessario il superamento dei 29 Euro. A presto! ^PS,Thu Nov 30 13:14:34 +0000 2017
80738,133911,@115850 cannot get through your customer care number. Need to speak with the executive asap. The call automatically gets disconnected after the pre recorded message. It's urgent!,Thu Nov 30 12:53:49 +0000 2017,80736,"@133911 In case the call option is not available, you can reach out to us here: https://t.co/vlvfJr4nN9 via email or chat. Do connect with us and we'll surely help you out. ^PB",Thu Nov 30 13:13:01 +0000 2017
80740,133912,"@120533 On applaudis Amazon et son option Prime, pour perdre les colis y a pas mieux apparemment.... Ou comment payer un abonnement pour rien xD https://t.co/9P7ONebvCd",Thu Nov 30 12:56:02 +0000 2017,80739,"@133912 Bonjour, j'en suis sincèrement navré. Le mieux dans serait de contacter notre SAV afin que le colis puisse être localisé. Veuillez le faire via le lien suivant :  https://t.co/hgIrz98cdI
^ARC",Thu Nov 30 13:12:01 +0000 2017
80742,133570,"@AmazonHelp When will the winner name will be announced of oneplus5T app quiz",Thu Nov 30 12:54:59 +0000 2017,80741,@133570 We haven't made any announcement yet. Stay tuned to our website for an update. ^MN,Thu Nov 30 13:12:00 +0000 2017
80744,133913,"@116928 como devuelvo esto? Compro un detergente y me llega desparramado.... que verguenza, encima dias mas tarde.... nunca mas correosexpress... nunca más amazon,. https://t.co/WoyBXMSIkk",Thu Nov 30 13:05:43 +0000 2017,80743,"@133913 Sentimos los inconvenientes con tu pedido. Puedes enocntrar más información en nuestro centro de devoluciones, ingresando en el siguiente enlace: https://t.co/1MCTTxfyD2 ^KA",Thu Nov 30 13:10:33 +0000 2017
80746,133914,Shoutout to @115821 for having my favorite @2647 #hdconcealers at a discounted rate of $3 in the @2647 store and only they $5 #iwin #nyxcosmetics https://t.co/H3Sb0rprXw,Thu Nov 30 13:04:18 +0000 2017,80745,@133914 No problem at all! We have your back! 👍 ^KI,Thu Nov 30 13:10:30 +0000 2017
80748,133915,"@AmazonHelp Additionally, Apple suggested I file a police report since the phone I received was not only a different phone, but they verified it had been tampered with (ie, taken apart and reassembled)",Thu Nov 30 13:22:36 +0000 2017,80751,@133915 We'd like for a member of our team to look further into this with you and get this escalated. Please give us your detailed information here: https://t.co/FpaDTFlr2U ^KJ,Thu Nov 30 13:40:34 +0000 2017
80750,133915,"@4774 sold an iPhone to a buyer who requested return &amp; returned phone with different IMEI. Apple confirmed the phone was not the same, and had also been tampered with. @115821 is taking the buyer’s side. I’m out $600! What can I do? What are my rights? @AmazonHelp",Thu Nov 30 12:58:18 +0000 2017,80747,"@133915 Hi, have you reported this directly to our seller support team, if so what has been advised?^SM",Thu Nov 30 13:10:30 +0000 2017
80753,133908,"@115851 Hello Sir, I have complaint regarding Amazon India service but none of the customer care person is of any help. I also do not have Amit Agarwal's or contact details of any key people in India. Please hep!! @119356 @AmazonHelp",Thu Nov 30 12:53:36 +0000 2017,80752,@133908 Apologies. Kindly fill in your details here: https://t.co/beaaDm0muc and we’ll contact you soon. ^MN,Thu Nov 30 13:09:27 +0000 2017
80756,133916,@AmazonHelp No me sale la opcion “cambiar” como indica en las instrucciones,Thu Nov 30 13:31:13 +0000 2017,80758,"@133916 Mónica en ese caso te aconsejamos contactar directamente con Soporte al Cliente por medio del siguiente enlace: https://t.co/OjvUxwnzPe

^DB",Thu Nov 30 13:38:00 +0000 2017
80757,133916,Hola @116928 necesito cambiar la dirección de de entrega de un envio a un punto de recogida al lado de la direccion actual.,Thu Nov 30 13:03:43 +0000 2017,80755,"@133916 Hola Mónica, espero te encuentres bien, Para tener información sobre cómo cambiar la dirección de entrega de tu pedido, puedes accesar el siguiente enlace: https://t.co/KidZsU1Xo3. ¡Saludos! ^AZ",Thu Nov 30 13:09:00 +0000 2017
80760,133917,@AmazonHelp My product was never delivered. I kept calling customer service. They keep asking me to wait for 24 hours. It's been around 240 hours ... I've complained about 5 times now.,Thu Nov 30 14:59:19 +0000 2017,80762,@133917 I'm sorry you haven't received your orders yet. Please fill out this form: https://t.co/GIJyeYqKE0 and we'll look into this for you. ^AM,Thu Nov 30 15:41:33 +0000 2017
80761,133917,been 10 days. customer service keeps askin me to wait for 24 hours more.Amazon India's service is a joke. I've been having problems with every single time I use the service! Just coz you've almst monopolized the market doesn mean you get to treat customers like trash @115821,Thu Nov 30 12:47:26 +0000 2017,80759,@133917 Apologies for the inconvenience you've experienced regarding the issue. Could you kindly elaborate on it further for us to help you better? ^PB,Thu Nov 30 13:08:31 +0000 2017
80764,133918,"Tres pedidos hechos y pagados simultáneamente, y los tres han venido de uno en uno. Habéis oído hablar de la huella ecológica, @116928? https://t.co/FmJvwCNqK4",Thu Nov 30 13:01:56 +0000 2017,80763,"@133918 Hola, muchas gracias por tus comentarios. Los apreciamos mucho y los tomamos en cuenta con el fin de mejorar. Recuerda que puedes valorar el embalaje de los productos que te han llegado por medio del siguiente enlace: https://t.co/dleUgXx6n5

^DB",Thu Nov 30 13:07:29 +0000 2017
80766,133919,@AmazonHelp Erneut wurde kein Zustellversuch unternommen und stattdessen einfach sämtliche Pakete bei einem Nachbarn abgeladen. So langsam macht es keinen Spaß mehr bei @116316 zu bestellen,Thu Nov 30 12:54:18 +0000 2017,80765,"@133919 Melde dich bitte nochmal bei uns, im Amazon.de Social Media Team, über den oben genannten Link. ^SK",Thu Nov 30 13:07:29 +0000 2017
80769,133919,@AmazonHelp Mit Amazon Logistics,Tue Nov 21 14:40:45 +0000 2017,80768,@133919 Bitte sei so nett und melde dich diesbezüglich direkt bei uns im Amazon.de Social Media Team: https://t.co/cUDnC8mjd7  ^BL,Tue Nov 21 15:15:03 +0000 2017
80771,133919,"Hey @116316, wirklich schade dass euer Fahrer weder klingelt noch einen Zettel einwirft. Der in der App angegebe Nachbar, der das Paket angenommen haben soll, existiert auf keinem Klingelschild. Detektiv spielen mochte ich leider nur als Kind.",Tue Nov 21 14:15:05 +0000 2017,80770,"@133919 Oha, das sollte natürlich nicht sein. Wurde die Bestellung mit Amazon Logistics versendet, oder durch einen anderen Lieferdienst?  ^MS",Tue Nov 21 14:38:00 +0000 2017
80773,133920,"@115821 Thank you for the week long Cyber Monday deals! I just ordered my Echo Dot! Whoop, Whoop!",Thu Nov 30 13:02:31 +0000 2017,80772,@133920 Woo hoo! How exciting! I hope you enjoy your new Echo Dot! ^RO,Thu Nov 30 13:07:01 +0000 2017
80776,133921,@AmazonHelp Did you find the message that you sent ? Can I have the link to that ?,Thu Nov 30 13:17:27 +0000 2017,80779,@133921 We apologize for the delay in the response. Be assured that we will get in touch with you at the earliest. ^BV,Thu Nov 30 13:46:00 +0000 2017
80781,133921,@AmazonHelp Two days to get a response ? Wow.. must have been a tough question,Fri Dec 01 08:04:32 +0000 2017,80782,"@133921 We've sent the correspondence to your registered email ID, Ashvini. Kindly check it here: https://t.co/8DAc10S7ww ^EM",Fri Dec 01 08:23:30 +0000 2017
80778,133921,@AmazonHelp Whole day to get back to me ... Unexpected @115850 .,Thu Nov 30 12:56:57 +0000 2017,80775,"@133921 You must have received a correspondence to your registered email address, request you to check and reply to the same. You can also find all the emails sent by us here: https://t.co/5DJ1e0hTXH ^AR",Thu Nov 30 13:06:25 +0000 2017
80786,133921,@115850 @115821 @AmazonHelp Details added to the link,Thu Nov 30 02:59:56 +0000 2017,80784,@133921 Thanks for the update. We've received your details and we'll get back to you at the earliest. ^SC,Thu Nov 30 03:12:24 +0000 2017
80790,133922,@118919 Couldn't complete payment for 1+5t. Says payment failed. I tried 8 times with different cards.. please say what's the problem,Thu Nov 30 12:48:14 +0000 2017,80789,"@133922 I'm sorry to know that the payment was unsuccessful, please contact us here https://t.co/vlvfJr4nN9, our support team would assist you accordingly. ^MD",Thu Nov 30 13:06:25 +0000 2017
80792,133923,@1016 @115850 when is audible launching in India?,Thu Nov 30 12:51:08 +0000 2017,80791,@133923 We haven't made any announcement yet. Kindly stay tuned to our website for an update. ^GD,Thu Nov 30 13:06:00 +0000 2017
80794,133924,Quando arriva il corriere di #Amazon 😍 #gioiainfinita https://t.co/0jaMpZqK4k,Thu Nov 30 12:52:15 +0000 2017,80793,@133924 La soddisfazione che provi quando vedi un cliente felice! 😄 ^MZ https://t.co/iqPbSIEO8T,Thu Nov 30 13:05:39 +0000 2017
80796,133925,Bonjour @115821 et @132743 j’ai bien reçu mon colis merci! #boulet #soustraitantcesttentant https://t.co/tzm5llnTSI,Thu Nov 30 12:45:26 +0000 2017,80795,"@133925 Bonjour, je suis sincèrement navré par rapport à cela. Je vous invite à le signaler à notre SAV via ce lien :  https://t.co/hgIrz98cdI",Thu Nov 30 13:05:30 +0000 2017
80798,133926,@115850 item not received for order 406-1844716-6230753 Status is showing delivered . Have also received SMS mentioning item delivered. Kindly address urgently.,Thu Nov 30 12:44:34 +0000 2017,80797,"@133926 Also, please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ 2/2 ^EM",Thu Nov 30 13:05:30 +0000 2017
80798,133926,@115850 item not received for order 406-1844716-6230753 Status is showing delivered . Have also received SMS mentioning item delivered. Kindly address urgently.,Thu Nov 30 12:44:34 +0000 2017,80799,@133926 That's strange! I'm sorry for about the incorrect update about the delivery of your order. May I know if you've reported this to our support team here:https://t.co/vlvfJr4nN9? 1/2 ^EM,Thu Nov 30 13:05:00 +0000 2017
77635,133295,@115850 @AmazonHelp this is not the first time i experienced this poor service...check your records i ordered this producg second time in a week trusting you but still does not get product delivered..it cost nothing but customers time if u understand,Thu Nov 30 12:32:21 +0000 2017,80801,"@133295 I get your concern regarding the packaging. As mentioned earlier, we have forwarded your comments as feedback to our concerned team. Kindly let us know if you are facing any issue with the item received. ^RI",Thu Nov 30 13:05:00 +0000 2017
80804,133927,@AmazonHelp Well it now says being delivered tomorrow. I have to work and wont be home for package. Why guarantee a date if it always changes?,Thu Nov 30 13:00:14 +0000 2017,80802,"@133927 I'm very sorry your package has been delayed! If you'd like to discuss the order, please reach out to us here: https://t.co/hApLpMlfHN ^RO",Thu Nov 30 13:04:34 +0000 2017
80806,133927,@AmazonHelp If I dm the order number can you look into this? Lately every package shipped with prime shipping has been delayed and it’s upsetting honestly.,Wed Nov 29 21:58:22 +0000 2017,80805,@133927 I understand your concern. We aren't able to access accounts on Social Media. Please keep us posted on delivery!,Wed Nov 29 22:03:27 +0000 2017
80808,133927,@AmazonHelp @115821 if my package is expected to be delivered tomorrow why does it not show shipped yet status?,Wed Nov 29 21:40:27 +0000 2017,80807,@133927 Many packages are shipped the day they are delivered. We strive to deliver on the delivery date provided on the confirmation email. Please keep us updated on the packages arrival ^BA,Wed Nov 29 21:45:13 +0000 2017
80810,133928,@AmazonHelp Yes...i did,Thu Nov 30 13:23:03 +0000 2017,80812,"@133928 Thank you for reporting this to our support team. If you still have any unanswered queries, please let us know. We're here to help. ^HS",Thu Nov 30 13:46:31 +0000 2017
80813,133928,@AmazonHelp What ???? what now?..what next?..when will i get my ordered product  ? It was suppose to reach me today..the day is almost over.. It's a gift for someone and tomorrow morning i have to give it to the person,Thu Nov 30 14:33:34 +0000 2017,80814,@133928 We can connect to the urgency. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,Thu Nov 30 15:05:27 +0000 2017
80815,133928,@AmazonHelp Done.,Thu Nov 30 15:38:45 +0000 2017,80816,@133928 Thanks for the heads up. Our team will check and reach out to you with an update soon. Appreciate your patience until then. ^HS,Thu Nov 30 16:05:21 +0000 2017
80817,133928,@AmazonHelp What a shame...the issue is not yet resolved..no track info from courier after 28th..Ruined someone's birthday gift..,Fri Dec 01 12:35:41 +0000 2017,80818,"@133928 Apologies for the bad experience. Could you let us know if you've received a correspondence from us? If yes, you may reply to the correspondence sent by us for further help. Appreciate your patience and understanding. ^AK",Fri Dec 01 12:54:00 +0000 2017
80820,133928,@AmazonHelp No,Fri Dec 01 21:55:43 +0000 2017,80821,@133928 A correspondence will be sent to your registered email account in 12 hours post filling the form via secured link with requested details. You may find all the correspondences from us here: https://t.co/NTkrxpsbHJ. ^MJ,Fri Dec 01 22:00:41 +0000 2017
80819,133928,"@AmazonHelp @115851 @120169  @133929 @115821
Tracking #: 43437526624",Fri Dec 01 21:58:35 +0000 2017,80822,"@133928 Please don't provide your order/tracking details, we consider it to be personal information. Our page is visible to the public. ^MO",Fri Dec 01 22:05:00 +0000 2017
80811,133928,@115850 @AmazonHelp @115821 @120169 @133929 every time they give same excuse  that no one was available to accept the parcel..and i belive even today as i am expecting a product delivery..they are going to give same excuse as usual...2/2,Thu Nov 30 12:53:28 +0000 2017,80809,@133928 Apologies for the trouble with delivery of your product. Have you reported this to our support team here: https://t.co/vlvfJr4nN9?,Thu Nov 30 13:04:33 +0000 2017
80829,133931,@115850 hi.  Your courier (amazon transportation services) did not deliver consignment and status fraudulently updated as delivered.  Three calls to your customer care and a mail has no result.  This is not first time.  Better to wake up.,Thu Nov 30 12:39:06 +0000 2017,80828,@133931 That was unexpected. We'd like to take a closer look into this. Kindly share your details here:  https://t.co/beaaDm0muc and we'll get this issue resolved at the earliest. ^BV,Thu Nov 30 13:04:00 +0000 2017
80831,133932,@AmazonHelp D’accord merci de votre réponse,Thu Nov 30 13:43:43 +0000 2017,80833,@133932 Je vous en prie !,Thu Nov 30 13:46:31 +0000 2017
80832,133932,@120533 Bonjour Avez vous une idée quand cette article sera disponible merci beaucoup bonne journée https://t.co/hfH7MQR3TN,Thu Nov 30 12:41:10 +0000 2017,80830,"@133932 Bonjour, n'avons pas d'information de la part de nos fournisseurs concernant la future disponibilité de l'article. Veuillez vérifier sur notre plateforme Marketplace, l'article est disponible auprès d'autres vendeurs. ^ARC",Thu Nov 30 13:03:00 +0000 2017
80650,133894,@AmazonHelp Done plz check and provide solution,Thu Nov 30 13:29:57 +0000 2017,80834,@133894 We have crosschecked but couldn't find your details. Kindly share your details through the secured link provided to you above. ^MD,Thu Nov 30 13:56:00 +0000 2017
80835,133894,@AmazonHelp I have done that,Thu Nov 30 14:15:58 +0000 2017,80836,@133894 Upon checking I see that we haven't received your details yet. Kindly drop your details once again in the link shared earlier and we'll get in touch with you at the earliest. ^BV,Thu Nov 30 14:37:03 +0000 2017
80837,133894,@AmazonHelp Plz share link again,Thu Nov 30 14:46:30 +0000 2017,80838,@133894 Here is the link: https://t.co/GIJyeYqKE0. Kindly fill in your details and we'll get in touch with you soon. ^VH,Thu Nov 30 15:10:29 +0000 2017
80840,133933,@119356. Cheated by Amazon India.they don't have any refund policy. https://t.co/3bPU6OOgDO,Thu Nov 30 12:48:15 +0000 2017,80839,"@133933 That's quite a comment. Kindly fill in your details here: https://t.co/beaaDm0muc and we’ll contact you soon. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^MN",Thu Nov 30 13:01:00 +0000 2017
80842,133934,@115850 @AmazonHelp Really Pathetic service by Amazon. Delivery was not tried by courier guy and status updated as “Payment Pending: We could not deliver Spigen Ultra Hybrid Case for iP... as payment was not done. Re-attempt: End of next working day”,Thu Nov 30 12:29:55 +0000 2017,80841,@133934 I'm sorry about the unpleasant experience with the delivery. Kindly reach out to our support team here: https://t.co/vlvfJr4nN9 and we'll assist you accordingly. ^GD,Thu Nov 30 13:01:00 +0000 2017
